iso,country,year,scenario,anomaly
JOR,Jordan,2054,ssp585,3.32
JOR,Jordan,2055,ssp585,3.375
JOR,Jordan,2056,ssp585,3.43
JOR,Jordan,2057,ssp585,3.485
JOR,Jordan,2058,ssp585,3.54
JOR,Jordan,2059,ssp585,3.595
JOR,Jordan,2060,ssp585,3.65
JOR,Jordan,2061,ssp585,3.705
JOR,Jordan,2062,ssp585,3.76
JOR,Jordan,2063,ssp585,3.815
JOR,Jordan,2064,ssp585,3.87
JOR,Jordan,2065,ssp585,3.925
JOR,Jordan,2066,ssp585,3.98
JOR,Jordan,2067,ssp585,4.035
JOR,Jordan,2068,ssp585,4.09
JOR,Jordan,2069,ssp585,4.145
JOR,Jordan,2070,ssp585,4.2
JOR,Jordan,2071,ssp585,4.255
JOR,Jordan,2072,ssp585,4.31
JOR,Jordan,2073,ssp585,4.365
JOR,Jordan,2074,ssp585,4.42
JOR,Jordan,2075,ssp585,4.475
JOR,Jordan,2076,ssp585,4.53
JOR,Jordan,2077,ssp585,4.585
JOR,Jordan,2078,ssp585,4.64
JOR,Jordan,2079,ssp585,4.695
JOR,Jordan,2080,ssp585,4.75
JOR,Jordan,2081,ssp585,4.805
JOR,Jordan,2082,ssp585,4.86
JOR,Jordan,2083,ssp585,4.915
JOR,Jordan,2084,ssp585,4.97
JOR,Jordan,2085,ssp585,5.025
JOR,Jordan,2086,ssp585,5.08
JOR,Jordan,2087,ssp585,5.135
JOR,Jordan,2088,ssp585,5.19
JOR,Jordan,2089,ssp585,5.245
JOR,Jordan,2090,ssp585,5.3
JOR,Jordan,2091,ssp585,5.3
JOR,Jordan,2092,ssp585,5.3
JOR,Jordan,2093,ssp585,5.3
JOR,Jordan,2094,ssp585,5.3
JOR,Jordan,2095,ssp585,5.3
JOR,Jordan,2096,ssp585,5.3
JOR,Jordan,2097,ssp585,5.3
JOR,Jordan,2098,ssp585,5.3
JOR,Jordan,2099,ssp585,5.3
JOR,Jordan,2100,ssp585,5.3
LBN,Lebanon,2024,ssp126,1.44
LBN,Lebanon,2025,ssp126,1.5
LBN,Lebanon,2026,ssp126,1.56
LBN,Lebanon,2027,ssp126,1.62
LBN,Lebanon,2028,ssp126,1.68
LBN,Lebanon,2029,ssp126,1.74
LBN,Lebanon,2030,ssp126,1.8
LBN,Lebanon,2031,ssp126,1.807
LBN,Lebanon,2032,ssp126,1.813
LBN,Lebanon,2033,ssp126,1.82
LBN,Lebanon,2034,ssp126,1.827
LBN,Lebanon,2035,ssp126,1.833
LBN,Lebanon,2036,ssp126,1.84
LBN,Lebanon,2037,ssp126,1.847
LBN,Lebanon,2038,ssp126,1.853
LBN,Lebanon,2039,ssp126,1.86
LBN,Lebanon,2040,ssp126,1.867
LBN,Lebanon,2041,ssp126,1.873
LBN,Lebanon,2042,ssp126,1.88
LBN,Lebanon,2043,ssp126,1.887
LBN,Lebanon,2044,ssp126,1.893
LBN,Lebanon,2045,ssp126,1.9
LBN,Lebanon,2046,ssp126,1.907
LBN,Lebanon,2047,ssp126,1.913
LBN,Lebanon,2048,ssp126,1.92
LBN,Lebanon,2049,ssp126,1.927
LBN,Lebanon,2050,ssp126,1.933
LBN,Lebanon,2051,ssp126,1.94
LBN,Lebanon,2052,ssp126,1.947
LBN,Lebanon,2053,ssp126,1.953
LBN,Lebanon,2054,ssp126,1.96
LBN,Lebanon,2055,ssp126,1.967
LBN,Lebanon,2056,ssp126,1.973
LBN,Lebanon,2057,ssp126,1.98
LBN,Lebanon,2058,ssp126,1.987
LBN,Lebanon,2059,ssp126,1.993
LBN,Lebanon,2060,ssp126,2.0
LBN,Lebanon,2061,ssp126,2.007
LBN,Lebanon,2062,ssp126,2.013
LBN,Lebanon,2063,ssp126,2.02
LBN,Lebanon,2064,ssp126,2.027
LBN,Lebanon,2065,ssp126,2.033
LBN,Lebanon,2066,ssp126,2.04
LBN,Lebanon,2067,ssp126,2.047
LBN,Lebanon,2068,ssp126,2.053
LBN,Lebanon,2069,ssp126,2.06
LBN,Lebanon,2070,ssp126,2.067
LBN,Lebanon,2071,ssp126,2.073
LBN,Lebanon,2072,ssp126,2.08
LBN,Lebanon,2073,ssp126,2.087
LBN,Lebanon,2074,ssp126,2.093
LBN,Lebanon,2075,ssp126,2.1
LBN,Lebanon,2076,ssp126,2.107
LBN,Lebanon,2077,ssp126,2.113
LBN,Lebanon,2078,ssp126,2.12
LBN,Lebanon,2079,ssp126,2.127
LBN,Lebanon,2080,ssp126,2.133
LBN,Lebanon,2081,ssp126,2.14
LBN,Lebanon,2082,ssp126,2.147
LBN,Lebanon,2083,ssp126,2.153
LBN,Lebanon,2084,ssp126,2.16
LBN,Lebanon,2085,ssp126,2.167
LBN,Lebanon,2086,ssp126,2.173
LBN,Lebanon,2087,ssp126,2.18
LBN,Lebanon,2088,ssp126,2.187
LBN,Lebanon,2089,ssp126,2.193
LBN,Lebanon,2090,ssp126,2.2
LBN,Lebanon,2091,ssp126,2.2
LBN,Lebanon,2092,ssp126,2.2
LBN,Lebanon,2093,ssp126,2.2
LBN,Lebanon,2094,ssp126,2.2
LBN,Lebanon,2095,ssp126,2.2
LBN,Lebanon,2096,ssp126,2.2
LBN,Lebanon,2097,ssp126,2.2
LBN,Lebanon,2098,ssp126,2.2
LBN,Lebanon,2099,ssp126,2.2
LBN,Lebanon,2100,ssp126,2.2
LBN,Lebanon,2024,ssp245,1.52
LBN,Lebanon,2025,ssp245,1.583
LBN,Lebanon,2026,ssp245,1.647
LBN,Lebanon,2027,ssp245,1.71
LBN,Lebanon,2028,ssp245,1.773
LBN,Lebanon,2029,ssp245,1.837
LBN,Lebanon,2030,ssp245,1.9
LBN,Lebanon,2031,ssp245,1.922
LBN,Lebanon,2032,ssp245,1.943
LBN,Lebanon,2033,ssp245,1.965
LBN,Lebanon,2034,ssp245,1.987
LBN,Lebanon,2035,ssp245,2.008
LBN,Lebanon,2036,ssp245,2.03
LBN,Lebanon,2037,ssp245,2.052
LBN,Lebanon,2038,ssp245,2.073
LBN,Lebanon,2039,ssp245,2.095
LBN,Lebanon,2040,ssp245,2.117
LBN,Lebanon,2041,ssp245,2.138
LBN,Lebanon,2042,ssp245,2.16
LBN,Lebanon,2043,ssp245,2.182
LBN,Lebanon,2044,ssp245,2.203
LBN,Lebanon,2045,ssp245,2.225
LBN,Lebanon,2046,ssp245,2.247
LBN,Lebanon,2047,ssp245,2.268
LBN,Lebanon,2048,ssp245,2.29
LBN,Lebanon,2049,ssp245,2.312
LBN,Lebanon,2050,ssp245,2.333
LBN,Lebanon,2051,ssp245,2.355
LBN,Lebanon,2052,ssp245,2.377
LBN,Lebanon,2053,ssp245,2.398
LBN,Lebanon,2054,ssp245,2.42
LBN,Lebanon,2055,ssp245,2.442
LBN,Lebanon,2056,ssp245,2.463
LBN,Lebanon,2057,ssp245,2.485
LBN,Lebanon,2058,ssp245,2.507
LBN,Lebanon,2059,ssp245,2.528
LBN,Lebanon,2060,ssp245,2.55
LBN,Lebanon,2061,ssp245,2.572
LBN,Lebanon,2062,ssp245,2.593
LBN,Lebanon,2063,ssp245,2.615
LBN,Lebanon,2064,ssp245,2.637
LBN,Lebanon,2065,ssp245,2.658
LBN,Lebanon,2066,ssp245,2.68
LBN,Lebanon,2067,ssp245,2.702
LBN,Lebanon,2068,ssp245,2.723
LBN,Lebanon,2069,ssp245,2.745
LBN,Lebanon,2070,ssp245,2.767
LBN,Lebanon,2071,ssp245,2.788
LBN,Lebanon,2072,ssp245,2.81
LBN,Lebanon,2073,ssp245,2.832
LBN,Lebanon,2074,ssp245,2.853
LBN,Lebanon,2075,ssp245,2.875
LBN,Lebanon,2076,ssp245,2.897
LBN,Lebanon,2077,ssp245,2.918
LBN,Lebanon,2078,ssp245,2.94
LBN,Lebanon,2079,ssp245,2.962
LBN,Lebanon,2080,ssp245,2.983
LBN,Lebanon,2081,ssp245,3.005
LBN,Lebanon,2082,ssp245,3.027
LBN,Lebanon,2083,ssp245,3.048
LBN,Lebanon,2084,ssp245,3.07
LBN,Lebanon,2085,ssp245,3.092
LBN,Lebanon,2086,ssp245,3.113
LBN,Lebanon,2087,ssp245,3.135
LBN,Lebanon,2088,ssp245,3.157
LBN,Lebanon,2089,ssp245,3.178
LBN,Lebanon,2090,ssp245,3.2
LBN,Lebanon,2091,ssp245,3.2
LBN,Lebanon,2092,ssp245,3.2
LBN,Lebanon,2093,ssp245,3.2
LBN,Lebanon,2094,ssp245,3.2
LBN,Lebanon,2095,ssp245,3.2
LBN,Lebanon,2096,ssp245,3.2
LBN,Lebanon,2097,ssp245,3.2
LBN,Lebanon,2098,ssp245,3.2
LBN,Lebanon,2099,ssp245,3.2
LBN,Lebanon,2100,ssp245,3.2
LBN,Lebanon,2024,ssp585,1.6
LBN,Lebanon,2025,ssp585,1.667
LBN,Lebanon,2026,ssp585,1.733
LBN,Lebanon,2027,ssp585,1.8
LBN,Lebanon,2028,ssp585,1.867
LBN,Lebanon,2029,ssp585,1.933
LBN,Lebanon,2030,ssp585,2.0
LBN,Lebanon,2031,ssp585,2.055
LBN,Lebanon,2032,ssp585,2.11
LBN,Lebanon,2033,ssp585,2.165
LBN,Lebanon,2034,ssp585,2.22
LBN,Lebanon,2035,ssp585,2.275
LBN,Lebanon,2036,ssp585,2.33
LBN,Lebanon,2037,ssp585,2.385
LBN,Lebanon,2038,ssp585,2.44
LBN,Lebanon,2039,ssp585,2.495
LBN,Lebanon,2040,ssp585,2.55
LBN,Lebanon,2041,ssp585,2.605
LBN,Lebanon,2042,ssp585,2.66
LBN,Lebanon,2043,ssp585,2.715
LBN,Lebanon,2044,ssp585,2.77
LBN,Lebanon,2045,ssp585,2.825
LBN,Lebanon,2046,ssp585,2.88
LBN,Lebanon,2047,ssp585,2.935
LBN,Lebanon,2048,ssp585,2.99
LBN,Lebanon,2049,ssp585,3.045
LBN,Lebanon,2050,ssp585,3.1
LBN,Lebanon,2051,ssp585,3.155
LBN,Lebanon,2052,ssp585,3.21
LBN,Lebanon,2053,ssp585,3.265
LBN,Lebanon,2054,ssp585,3.32
LBN,Lebanon,2055,ssp585,3.375
LBN,Lebanon,2056,ssp585,3.43
LBN,Lebanon,2057,ssp585,3.485
LBN,Lebanon,2058,ssp585,3.54
LBN,Lebanon,2059,ssp585,3.595
LBN,Lebanon,2060,ssp585,3.65
LBN,Lebanon,2061,ssp585,3.705
LBN,Lebanon,2062,ssp585,3.76
LBN,Lebanon,2063,ssp585,3.815
LBN,Lebanon,2064,ssp585,3.87
LBN,Lebanon,2065,ssp585,3.925
LBN,Lebanon,2066,ssp585,3.98
LBN,Lebanon,2067,ssp585,4.035
LBN,Lebanon,2068,ssp585,4.09
LBN,Lebanon,2069,ssp585,4.145
LBN,Lebanon,2070,ssp585,4.2
LBN,Lebanon,2071,ssp585,4.255
LBN,Lebanon,2072,ssp585,4.31
LBN,Lebanon,2073,ssp585,4.365
LBN,Lebanon,2074,ssp585,4.42
LBN,Lebanon,2075,ssp585,4.475
LBN,Lebanon,2076,ssp585,4.53
LBN,Lebanon,2077,ssp585,4.585
LBN,Lebanon,2078,ssp585,4.64
LBN,Lebanon,2079,ssp585,4.695
LBN,Lebanon,2080,ssp585,4.75
LBN,Lebanon,2081,ssp585,4.805
LBN,Lebanon,2082,ssp585,4.86
LBN,Lebanon,2083,ssp585,4.915
LBN,Lebanon,2084,ssp585,4.97
LBN,Lebanon,2085,ssp585,5.025
LBN,Lebanon,2086,ssp585,5.08
LBN,Lebanon,2087,ssp585,5.135
LBN,Lebanon,2088,ssp585,5.19
LBN,Lebanon,2089,ssp585,5.245
LBN,Lebanon,2090,ssp585,5.3
LBN,Lebanon,2091,ssp585,5.3
LBN,Lebanon,2092,ssp585,5.3
LBN,Lebanon,2093,ssp585,5.3
LBN,Lebanon,2094,ssp585,5.3
LBN,Lebanon,2095,ssp585,5.3
LBN,Lebanon,2096,ssp585,5.3
LBN,Lebanon,2097,ssp585,5.3
LBN,Lebanon,2098,ssp585,5.3
LBN,Lebanon,2099,ssp585,5.3
LBN,Lebanon,2100,ssp585,5.3
SYR,Syria,2024,ssp126,1.44
SYR,Syria,2025,ssp126,1.5
SYR,Syria,2026,ssp126,1.56
SYR,Syria,2027,ssp126,1.62
SYR,Syria,2028,ssp126,1.68
SYR,Syria,2029,ssp126,1.74
SYR,Syria,2030,ssp126,1.8
SYR,Syria,2031,ssp126,1.807
SYR,Syria,2032,ssp126,1.813
SYR,Syria,2033,ssp126,1.82
SYR,Syria,2034,ssp126,1.827
SYR,Syria,2035,ssp126,1.833
SYR,Syria,2036,ssp126,1.84
SYR,Syria,2037,ssp126,1.847
SYR,Syria,2038,ssp126,1.853
SYR,Syria,2039,ssp126,1.86
SYR,Syria,2040,ssp126,1.867
SYR,Syria,2041,ssp126,1.873
SYR,Syria,2042,ssp126,1.88
SYR,Syria,2043,ssp126,1.887
SYR,Syria,2044,ssp126,1.893
SYR,Syria,2045,ssp126,1.9
SYR,Syria,2046,ssp126,1.907
SYR,Syria,2047,ssp126,1.913
SYR,Syria,2048,ssp126,1.92
SYR,Syria,2049,ssp126,1.927
SYR,Syria,2050,ssp126,1.933
SYR,Syria,2051,ssp126,1.94
SYR,Syria,2052,ssp126,1.947
SYR,Syria,2053,ssp126,1.953
SYR,Syria,2054,ssp126,1.96
SYR,Syria,2055,ssp126,1.967
SYR,Syria,2056,ssp126,1.973
SYR,Syria,2057,ssp126,1.98
SYR,Syria,2058,ssp126,1.987
SYR,Syria,2059,ssp126,1.993
SYR,Syria,2060,ssp126,2.0
SYR,Syria,2061,ssp126,2.007
SYR,Syria,2062,ssp126,2.013
SYR,Syria,2063,ssp126,2.02
SYR,Syria,2064,ssp126,2.027
SYR,Syria,2065,ssp126,2.033
SYR,Syria,2066,ssp126,2.04
SYR,Syria,2067,ssp126,2.047
SYR,Syria,2068,ssp126,2.053
SYR,Syria,2069,ssp126,2.06
SYR,Syria,2070,ssp126,2.067
SYR,Syria,2071,ssp126,2.073
SYR,Syria,2072,ssp126,2.08
SYR,Syria,2073,ssp126,2.087
SYR,Syria,2074,ssp126,2.093
SYR,Syria,2075,ssp126,2.1
SYR,Syria,2076,ssp126,2.107
SYR,Syria,2077,ssp126,2.113
SYR,Syria,2078,ssp126,2.12
SYR,Syria,2079,ssp126,2.127
SYR,Syria,2080,ssp126,2.133
SYR,Syria,2081,ssp126,2.14
SYR,Syria,2082,ssp126,2.147
SYR,Syria,2083,ssp126,2.153
SYR,Syria,2084,ssp126,2.16
SYR,Syria,2085,ssp126,2.167
SYR,Syria,2086,ssp126,2.173
SYR,Syria,2087,ssp126,2.18
SYR,Syria,2088,ssp126,2.187
SYR,Syria,2089,ssp126,2.193
SYR,Syria,2090,ssp126,2.2
SYR,Syria,2091,ssp126,2.2
SYR,Syria,2092,ssp126,2.2
SYR,Syria,2093,ssp126,2.2
SYR,Syria,2094,ssp126,2.2
SYR,Syria,2095,ssp126,2.2
SYR,Syria,2096,ssp126,2.2
SYR,Syria,2097,ssp126,2.2
SYR,Syria,2098,ssp126,2.2
SYR,Syria,2099,ssp126,2.2
SYR,Syria,2100,ssp126,2.2
SYR,Syria,2024,ssp245,1.52
SYR,Syria,2025,ssp245,1.583
SYR,Syria,2026,ssp245,1.647
SYR,Syria,2027,ssp245,1.71
SYR,Syria,2028,ssp245,1.773
SYR,Syria,2029,ssp245,1.837
SYR,Syria,2030,ssp245,1.9
SYR,Syria,2031,ssp245,1.922
SYR,Syria,2032,ssp245,1.943
SYR,Syria,2033,ssp245,1.965
SYR,Syria,2034,ssp245,1.987
SYR,Syria,2035,ssp245,2.008
SYR,Syria,2036,ssp245,2.03
SYR,Syria,2037,ssp245,2.052
SYR,Syria,2038,ssp245,2.073
SYR,Syria,2039,ssp245,2.095
SYR,Syria,2040,ssp245,2.117
SYR,Syria,2041,ssp245,2.138
SYR,Syria,2042,ssp245,2.16
SYR,Syria,2043,ssp245,2.182
SYR,Syria,2044,ssp245,2.203
SYR,Syria,2045,ssp245,2.225
SYR,Syria,2046,ssp245,2.247
SYR,Syria,2047,ssp245,2.268
SYR,Syria,2048,ssp245,2.29
SYR,Syria,2049,ssp245,2.312
SYR,Syria,2050,ssp245,2.333
SYR,Syria,2051,ssp245,2.355
SYR,Syria,2052,ssp245,2.377
SYR,Syria,2053,ssp245,2.398
SYR,Syria,2054,ssp245,2.42
SYR,Syria,2055,ssp245,2.442
SYR,Syria,2056,ssp245,2.463
SYR,Syria,2057,ssp245,2.485
SYR,Syria,2058,ssp245,2.507
SYR,Syria,2059,ssp245,2.528
SYR,Syria,2060,ssp245,2.55
SYR,Syria,2061,ssp245,2.572
SYR,Syria,2062,ssp245,2.593
SYR,Syria,2063,ssp245,2.615
SYR,Syria,2064,ssp245,2.637
SYR,Syria,2065,ssp245,2.658
SYR,Syria,2066,ssp245,2.68
SYR,Syria,2067,ssp245,2.702
SYR,Syria,2068,ssp245,2.723
SYR,Syria,2069,ssp245,2.745
SYR,Syria,2070,ssp245,2.767
SYR,Syria,2071,ssp245,2.788
SYR,Syria,2072,ssp245,2.81
SYR,Syria,2073,ssp245,2.832
SYR,Syria,2074,ssp245,2.853
SYR,Syria,2075,ssp245,2.875
SYR,Syria,2076,ssp245,2.897
SYR,Syria,2077,ssp245,2.918
SYR,Syria,2078,ssp245,2.94
SYR,Syria,2079,ssp245,2.962
SYR,Syria,2080,ssp245,2.983
SYR,Syria,2081,ssp245,3.005
SYR,Syria,2082,ssp245,3.027
SYR,Syria,2083,ssp245,3.048
SYR,Syria,2084,ssp245,3.07
SYR,Syria,2085,ssp245,3.092
SYR,Syria,2086,ssp245,3.113
SYR,Syria,2087,ssp245,3.135
SYR,Syria,2088,ssp245,3.157
SYR,Syria,2089,ssp245,3.178
SYR,Syria,2090,ssp245,3.2
SYR,Syria,2091,ssp245,3.2
SYR,Syria,2092,ssp245,3.2
SYR,Syria,2093,ssp245,3.2
SYR,Syria,2094,ssp245,3.2
SYR,Syria,2095,ssp245,3.2
SYR,Syria,2096,ssp245,3.2
SYR,Syria,2097,ssp245,3.2
SYR,Syria,2098,ssp245,3.2
SYR,Syria,2099,ssp245,3.2
SYR,Syria,2100,ssp245,3.2
SYR,Syria,2024,ssp585,1.6
SYR,Syria,2025,ssp585,1.667
SYR,Syria,2026,ssp585,1.733
SYR,Syria,2027,ssp585,1.8
SYR,Syria,2028,ssp585,1.867
SYR,Syria,2029,ssp585,1.933
SYR,Syria,2030,ssp585,2.0
SYR,Syria,2031,ssp585,2.055
SYR,Syria,2032,ssp585,2.11
SYR,Syria,2033,ssp585,2.165
SYR,Syria,2034,ssp585,2.22
SYR,Syria,2035,ssp585,2.275
SYR,Syria,2036,ssp585,2.33
SYR,Syria,2037,ssp585,2.385
SYR,Syria,2038,ssp585,2.44
SYR,Syria,2039,ssp585,2.495
SYR,Syria,2040,ssp585,2.55
SYR,Syria,2041,ssp585,2.605
SYR,Syria,2042,ssp585,2.66
SYR,Syria,2043,ssp585,2.715
SYR,Syria,2044,ssp585,2.77
SYR,Syria,2045,ssp585,2.825
SYR,Syria,2046,ssp585,2.88
SYR,Syria,2047,ssp585,2.935
SYR,Syria,2048,ssp585,2.99
SYR,Syria,2049,ssp585,3.045
SYR,Syria,2050,ssp585,3.1
SYR,Syria,2051,ssp585,3.155
SYR,Syria,2052,ssp585,3.21
SYR,Syria,2053,ssp585,3.265
SYR,Syria,2054,ssp585,3.32
SYR,Syria,2055,ssp585,3.375
SYR,Syria,2056,ssp585,3.43
SYR,Syria,2057,ssp585,3.485
SYR,Syria,2058,ssp585,3.54
SYR,Syria,2059,ssp585,3.595
SYR,Syria,2060,ssp585,3.65
SYR,Syria,2061,ssp585,3.705
SYR,Syria,2062,ssp585,3.76
SYR,Syria,2063,ssp585,3.815
SYR,Syria,2064,ssp585,3.87
SYR,Syria,2065,ssp585,3.925
SYR,Syria,2066,ssp585,3.98
SYR,Syria,2067,ssp585,4.035
SYR,Syria,2068,ssp585,4.09
SYR,Syria,2069,ssp585,4.145
SYR,Syria,2070,ssp585,4.2
SYR,Syria,2071,ssp585,4.255
SYR,Syria,2072,ssp585,4.31
SYR,Syria,2073,ssp585,4.365
SYR,Syria,2074,ssp585,4.42
SYR,Syria,2075,ssp585,4.475
SYR,Syria,2076,ssp585,4.53
SYR,Syria,2077,ssp585,4.585
SYR,Syria,2078,ssp585,4.64
SYR,Syria,2079,ssp585,4.695
SYR,Syria,2080,ssp585,4.75
SYR,Syria,2081,ssp585,4.805
SYR,Syria,2082,ssp585,4.86
SYR,Syria,2083,ssp585,4.915
SYR,Syria,2084,ssp585,4.97
SYR,Syria,2085,ssp585,5.025
SYR,Syria,2086,ssp585,5.08
SYR,Syria,2087,ssp585,5.135
SYR,Syria,2088,ssp585,5.19
SYR,Syria,2089,ssp585,5.245
SYR,Syria,2090,ssp585,5.3
SYR,Syria,2091,ssp585,5.3
SYR,Syria,2092,ssp585,5.3
SYR,Syria,2093,ssp585,5.3
SYR,Syria,2094,ssp585,5.3
SYR,Syria,2095,ssp585,5.3
SYR,Syria,2096,ssp585,5.3
SYR,Syria,2097,ssp585,5.3
SYR,Syria,2098,ssp585,5.3
SYR,Syria,2099,ssp585,5.3
SYR,Syria,2100,ssp585,5.3
ISR,Israel,2024,ssp126,1.44
ISR,Israel,2025,ssp126,1.5
ISR,Israel,2026,ssp126,1.56
ISR,Israel,2027,ssp126,1.62
ISR,Israel,2028,ssp126,1.68
ISR,Israel,2029,ssp126,1.74
ISR,Israel,2030,ssp126,1.8
ISR,Israel,2031,ssp126,1.807
ISR,Israel,2032,ssp126,1.813
ISR,Israel,2033,ssp126,1.82
ISR,Israel,2034,ssp126,1.827
ISR,Israel,2035,ssp126,1.833
ISR,Israel,2036,ssp126,1.84
ISR,Israel,2037,ssp126,1.847
ISR,Israel,2038,ssp126,1.853
ISR,Israel,2039,ssp126,1.86
ISR,Israel,2040,ssp126,1.867
ISR,Israel,2041,ssp126,1.873
ISR,Israel,2042,ssp126,1.88
ISR,Israel,2043,ssp126,1.887
ISR,Israel,2044,ssp126,1.893
ISR,Israel,2045,ssp126,1.9
ISR,Israel,2046,ssp126,1.907
ISR,Israel,2047,ssp126,1.913
ISR,Israel,2048,ssp126,1.92
ISR,Israel,2049,ssp126,1.927
ISR,Israel,2050,ssp126,1.933
ISR,Israel,2051,ssp126,1.94
ISR,Israel,2052,ssp126,1.947
ISR,Israel,2053,ssp126,1.953
ISR,Israel,2054,ssp126,1.96
ISR,Israel,2055,ssp126,1.967
ISR,Israel,2056,ssp126,1.973
ISR,Israel,2057,ssp126,1.98
ISR,Israel,2058,ssp126,1.987
ISR,Israel,2059,ssp126,1.993
ISR,Israel,2060,ssp126,2.0
ISR,Israel,2061,ssp126,2.007
ISR,Israel,2062,ssp126,2.013
ISR,Israel,2063,ssp126,2.02
ISR,Israel,2064,ssp126,2.027
ISR,Israel,2065,ssp126,2.033
ISR,Israel,2066,ssp126,2.04
ISR,Israel,2067,ssp126,2.047
ISR,Israel,2068,ssp126,2.053
ISR,Israel,2069,ssp126,2.06
ISR,Israel,2070,ssp126,2.067
ISR,Israel,2071,ssp126,2.073
ISR,Israel,2072,ssp126,2.08
ISR,Israel,2073,ssp126,2.087
ISR,Israel,2074,ssp126,2.093
ISR,Israel,2075,ssp126,2.1
ISR,Israel,2076,ssp126,2.107
ISR,Israel,2077,ssp126,2.113
ISR,Israel,2078,ssp126,2.12
ISR,Israel,2079,ssp126,2.127
ISR,Israel,2080,ssp126,2.133
ISR,Israel,2081,ssp126,2.14
ISR,Israel,2082,ssp126,2.147
ISR,Israel,2083,ssp126,2.153
ISR,Israel,2084,ssp126,2.16
ISR,Israel,2085,ssp126,2.167
ISR,Israel,2086,ssp126,2.173
ISR,Israel,2087,ssp126,2.18
ISR,Israel,2088,ssp126,2.187
ISR,Israel,2089,ssp126,2.193
ISR,Israel,2090,ssp126,2.2
ISR,Israel,2091,ssp126,2.2
ISR,Israel,2092,ssp126,2.2
ISR,Israel,2093,ssp126,2.2
ISR,Israel,2094,ssp126,2.2
ISR,Israel,2095,ssp126,2.2
ISR,Israel,2096,ssp126,2.2
ISR,Israel,2097,ssp126,2.2
ISR,Israel,2098,ssp126,2.2
ISR,Israel,2099,ssp126,2.2
ISR,Israel,2100,ssp126,2.2
ISR,Israel,2024,ssp245,1.52
ISR,Israel,2025,ssp245,1.583
ISR,Israel,2026,ssp245,1.647
ISR,Israel,2027,ssp245,1.71
ISR,Israel,2028,ssp245,1.773
ISR,Israel,2029,ssp245,1.837
ISR,Israel,2030,ssp245,1.9
ISR,Israel,2031,ssp245,1.922
ISR,Israel,2032,ssp245,1.943
ISR,Israel,2033,ssp245,1.965
ISR,Israel,2034,ssp245,1.987
ISR,Israel,2035,ssp245,2.008
ISR,Israel,2036,ssp245,2.03
ISR,Israel,2037,ssp245,2.052
ISR,Israel,2038,ssp245,2.073
ISR,Israel,2039,ssp245,2.095
ISR,Israel,2040,ssp245,2.117
ISR,Israel,2041,ssp245,2.138
ISR,Israel,2042,ssp245,2.16
ISR,Israel,2043,ssp245,2.182
ISR,Israel,2044,ssp245,2.203
ISR,Israel,2045,ssp245,2.225
ISR,Israel,2046,ssp245,2.247
ISR,Israel,2047,ssp245,2.268
ISR,Israel,2048,ssp245,2.29
ISR,Israel,2049,ssp245,2.312
ISR,Israel,2050,ssp245,2.333
ISR,Israel,2051,ssp245,2.355
ISR,Israel,2052,ssp245,2.377
ISR,Israel,2053,ssp245,2.398
ISR,Israel,2054,ssp245,2.42
ISR,Israel,2055,ssp245,2.442
ISR,Israel,2056,ssp245,2.463
ISR,Israel,2057,ssp245,2.485
ISR,Israel,2058,ssp245,2.507
ISR,Israel,2059,ssp245,2.528
ISR,Israel,2060,ssp245,2.55
ISR,Israel,2061,ssp245,2.572
ISR,Israel,2062,ssp245,2.593
ISR,Israel,2063,ssp245,2.615
ISR,Israel,2064,ssp245,2.637
ISR,Israel,2065,ssp245,2.658
ISR,Israel,2066,ssp245,2.68
ISR,Israel,2067,ssp245,2.702
ISR,Israel,2068,ssp245,2.723
ISR,Israel,2069,ssp245,2.745
ISR,Israel,2070,ssp245,2.767
ISR,Israel,2071,ssp245,2.788
ISR,Israel,2072,ssp245,2.81
ISR,Israel,2073,ssp245,2.832
ISR,Israel,2074,ssp245,2.853
ISR,Israel,2075,ssp245,2.875
ISR,Israel,2076,ssp245,2.897
ISR,Israel,2077,ssp245,2.918
ISR,Israel,2078,ssp245,2.94
ISR,Israel,2079,ssp245,2.962
ISR,Israel,2080,ssp245,2.983
ISR,Israel,2081,ssp245,3.005
ISR,Israel,2082,ssp245,3.027
ISR,Israel,2083,ssp245,3.048
ISR,Israel,2084,ssp245,3.07
ISR,Israel,2085,ssp245,3.092
ISR,Israel,2086,ssp245,3.113
ISR,Israel,2087,ssp245,3.135
ISR,Israel,2088,ssp245,3.157
ISR,Israel,2089,ssp245,3.178
ISR,Israel,2090,ssp245,3.2
ISR,Israel,2091,ssp245,3.2
ISR,Israel,2092,ssp245,3.2
ISR,Israel,2093,ssp245,3.2
ISR,Israel,2094,ssp245,3.2
ISR,Israel,2095,ssp245,3.2
ISR,Israel,2096,ssp245,3.2
ISR,Israel,2097,ssp245,3.2
ISR,Israel,2098,ssp245,3.2
ISR,Israel,2099,ssp245,3.2
ISR,Israel,2100,ssp245,3.2
ISR,Israel,2024,ssp585,1.6
ISR,Israel,2025,ssp585,1.667
ISR,Israel,2026,ssp585,1.733
ISR,Israel,2027,ssp585,1.8
ISR,Israel,2028,ssp585,1.867
ISR,Israel,2029,ssp585,1.933
ISR,Israel,2030,ssp585,2.0
ISR,Israel,2031,ssp585,2.055
ISR,Israel,2032,ssp585,2.11
ISR,Israel,2033,ssp585,2.165
